seed,generation,best_fitness,mean_fitness
3,208,-131.8832,-133.1356
3,209,-131.8832,-132.6766
3,210,-131.8832,-133.0808
3,211,-131.8832,-133.1512
3,212,-131.8832,-133.2712
3,213,-131.8832,-133.0005
3,214,-131.8832,-133.1362
3,215,-131.8832,-132.8590
3,216,-131.8832,-133.0229
3,217,-131.8832,-132.8647
3,218,-131.8832,-133.4365
3,219,-131.8832,-132.8226
4,0,-132.8422,-141.3860
4,1,-132.6626,-134.7990
4,2,-132.4464,-134.0797
4,3,-132.3706,-133.7184
4,4,-132.3706,-133.9112
4,5,-132.3514,-133.7983
4,6,-132.3514,-133.7540
4,7,-132.1368,-133.4156
4,8,-132.1368,-133.3564
4,9,-132.1368,-133.4377
4,10,-132.1368,-133.5136
4,11,-132.1368,-133.5736
4,12,-132.1368,-133.6628
4,13,-132.1368,-133.4748
4,14,-132.1368,-133.4489
4,15,-132.1368,-133.1912
4,16,-132.1368,-133.4593
4,17,-132.1368,-133.4138
4,18,-132.1368,-133.1475
4,19,-132.1368,-133.3656
4,20,-132.1368,-132.7897
4,21,-132.1368,-133.2581
4,22,-132.1368,-132.9545
4,23,-132.1368,-133.0175
4,24,-132.1368,-132.8318
4,25,-132.1368,-133.1933
4,26,-132.1368,-133.0735
4,27,-132.1368,-133.1659
4,28,-132.1368,-133.4552
4,29,-132.1100,-133.2352
4,30,-132.0551,-132.9835
4,31,-132.0551,-132.9785
4,32,-132.0551,-133.4758
4,33,-132.0551,-133.4018
4,34,-132.0551,-133.0007
4,35,-132.0436,-133.1313
4,36,-132.0436,-133.3205
4,37,-132.0436,-133.0629
4,38,-132.0436,-133.4923
4,39,-132.0436,-133.2525
4,40,-132.0436,-132.7781
4,41,-132.0436,-132.8925
4,42,-132.0272,-133.0287
4,43,-132.0272,-132.9926
4,44,-132.0272,-133.1026
4,45,-132.0272,-133.6548
4,46,-132.0272,-132.9428
4,47,-132.0272,-133.0536
4,48,-132.0272,-133.3120
4,49,-132.0272,-133.1722
4,50,-132.0272,-132.9660
4,51,-132.0272,-133.0678
4,52,-132.0272,-133.3022
4,53,-132.0272,-132.8450
4,54,-132.0272,-133.1979
4,55,-132.0272,-132.9292
4,56,-132.0272,-133.3276
4,57,-132.0082,-132.7722
4,58,-132.0082,-132.9653
4,59,-132.0082,-133.4280
4,60,-132.0082,-132.8901
4,61,-132.0082,-133.0547
4,62,-132.0082,-133.1119
4,63,-132.0082,-132.9996
4,64,-132.0082,-133.1795
4,65,-131.9582,-132.7115
4,66,-131.9582,-132.9757
4,67,-131.9582,-133.0734
4,68,-131.9582,-133.2526
4,69,-131.9582,-133.0565
4,70,-131.9582,-133.2750
4,71,-131.9582,-132.7213
4,72,-131.9582,-133.5363
4,73,-131.9582,-133.4618
4,74,-131.9582,-132.8428
4,75,-131.9582,-133.0101
4,76,-131.9582,-133.1797
4,77,-131.9582,-132.8588
4,78,-131.9582,-133.0371
4,79,-131.9582,-132.8123
4,80,-131.9582,-133.0790
4,81,-131.9582,-132.8664
4,82,-131.9582,-133.0301
4,83,-131.9528,-132.7713
4,84,-131.9528,-132.9281
4,85,-131.9528,-133.1217
4,86,-131.9528,-133.0187
4,87,-131.9528,-132.8895
4,88,-131.9528,-132.7397
4,89,-131.9528,-133.1370
4,90,-131.9528,-133.0000
4,91,-131.9528,-132.8389
4,92,-131.9528,-132.8426
4,93,-131.9528,-132.6125
4,94,-131.9320,-132.7762
4,95,-131.9320,-132.8008
4,96,-131.9320,-132.8935
4,97,-131.9320,-133.1715
4,98,-131.9320,-132.9370
4,99,-131.9320,-133.0841
4,100,-131.9320,-132.8416
4,101,-131.9320,-132.4909
4,102,-131.9320,-133.2289
4,103,-131.9320,-132.6807
4,104,-131.9320,-132.9781
4,105,-131.9320,-133.2532
4,106,-131.9320,-132.8685
4,107,-131.9320,-133.2083
4,108,-131.9320,-132.6029
4,109,-131.9320,-132.8532
4,110,-131.9320,-133.0950
4,111,-131.9320,-133.0430
4,112,-131.9320,-133.2740
4,113,-131.9320,-132.7828
4,114,-131.9320,-133.3073
4,115,-131.9320,-132.9427
4,116,-131.9320,-133.3432
4,117,-131.9320,-133.1285
4,118,-131.9320,-132.8346
4,119,-131.9320,-132.7397
4,120,-131.9320,-133.3943
4,121,-131.9320,-132.8655
4,122,-131.9320,-132.8768
4,123,-131.9320,-133.3228
4,124,-131.9229,-132.8299
4,125,-131.9229,-132.4751
4,126,-131.9229,-133.1350
4,127,-131.9229,-133.0195
4,128,-131.9229,-132.8303
4,129,-131.9214,-133.0502
4,130,-131.9214,-133.0147
4,131,-131.9214,-132.7938
4,132,-131.9214,-133.0633
4,133,-131.9214,-133.0684
4,134,-131.9214,-133.0374
4,135,-131.9214,-133.3369
4,136,-131.9214,-133.0811
4,137,-131.9214,-133.3757
4,138,-131.9214,-133.0428
4,139,-131.9214,-133.2209
4,140,-131.9214,-132.9531
4,141,-131.9214,-133.0567
4,142,-131.9214,-133.2162
4,143,-131.9214,-132.6458
4,144,-131.8693,-133.1757
4,145,-131.8693,-132.6931
4,146,-131.8693,-133.0295
4,147,-131.8693,-132.9139
4,148,-131.8693,-133.1370
4,149,-131.8693,-133.3838
4,150,-131.8693,-133.1184
4,151,-131.8693,-132.9713
4,152,-131.8693,-133.0062
4,153,-131.8693,-132.8011
4,154,-131.8693,-132.7228
4,155,-131.8693,-133.0756
4,156,-131.8693,-133.0588
4,157,-131.8331,-132.4626
4,158,-131.8331,-132.9315
4,159,-131.8331,-133.0900
4,160,-131.8331,-133.3104
4,161,-131.8331,-133.3392
4,162,-131.8331,-133.5613
4,163,-131.8331,-133.2939
4,164,-131.8331,-133.3970
4,165,-131.8331,-132.8204
4,166,-131.8331,-133.2051
4,167,-131.8331,-132.9737
4,168,-131.8331,-133.1864
4,169,-131.8331,-132.7224
4,170,-131.8331,-132.9152
4,171,-131.8331,-133.0456
4,172,-131.8331,-133.2131
4,173,-131.8331,-132.6868
4,174,-131.8331,-132.9833
4,175,-131.8331,-133.0758
4,176,-131.8331,-132.7503
4,177,-131.8331,-132.7975
4,178,-131.8331,-132.9603
4,179,-131.8331,-133.0573
4,180,-131.8331,-133.0845
4,181,-131.8331,-132.8435
4,182,-131.8331,-133.3726
4,183,-131.8331,-132.7603
4,184,-131.8331,-133.1305
4,185,-131.8331,-132.7289
4,186,-131.8331,-132.8231
4,187,-131.8331,-133.2185
4,188,-131.8331,-133.1624
4,189,-131.8331,-132.8864
4,190,-131.8331,-132.7895
4,191,-131.8331,-133.1364
4,192,-131.8331,-133.0869
4,193,-131.8315,-132.6742
4,194,-131.8315,-133.2880
4,195,-131.8315,-132.9187
4,196,-131.8315,-133.2148
4,197,-131.8315,-132.9651
4,198,-131.8315,-133.1068
4,199,-131.8315,-133.0457
4,200,-131.8315,-132.5788
4,201,-131.8315,-132.8046
4,202,-131.8315,-133.0989
4,203,-131.8315,-132.8122
4,204,-131.8315,-132.6990
4,205,-131.8315,-133.2329
4,206,-131.8315,-132.5539
4,207,-131.8315,-133.2250
4,208,-131.8315,-132.8463
4,209,-131.8315,-132.9094
4,210,-131.8315,-132.9953
4,211,-131.8315,-132.4733
4,212,-131.8315,-132.9906
4,213,-131.8315,-132.7191
4,214,-131.8315,-133.1429
4,215,-131.8018,-133.0024
4,216,-131.8018,-132.9606
4,217,-131.8018,-132.9351
4,218,-131.8018,-132.6288
4,219,-131.8018,-132.8056
5,0,-132.7552,-140.2185
5,1,-132.4854,-134.6324
5,2,-132.4278,-133.8293
5,3,-132.4278,-133.8111
5,4,-132.4278,-133.7421
5,5,-132.3269,-133.4997
5,6,-132.3269,-133.4904
5,7,-132.3269,-133.5596
5,8,-132.2099,-133.2636
5,9,-132.2099,-133.3748
5,10,-132.2099,-133.7340
5,11,-132.2070,-133.3816
5,12,-132.2070,-133.4529
5,13,-132.2070,-133.2913
5,14,-132.1868,-133.1289
5,15,-132.1868,-133.0497
5,16,-132.1868,-133.4198
5,17,-132.1868,-133.0680
5,18,-132.1868,-133.0995
5,19,-132.1575,-133.2148
5,20,-132.1575,-133.1578
5,21,-132.1575,-133.4219
5,22,-132.1575,-133.4971
5,23,-132.1575,-133.2169
5,24,-132.1575,-133.4512
5,25,-132.1575,-133.3192
5,26,-132.1575,-133.5487
5,27,-132.1575,-133.4747
5,28,-132.1575,-133.0724
5,29,-132.1100,-133.4090
5,30,-132.1100,-133.3116
5,31,-132.1100,-133.5131
5,32,-132.1100,-133.1232
5,33,-132.1100,-133.5427
5,34,-132.1100,-133.5527
5,35,-132.1100,-133.0425
5,36,-132.1100,-133.5392
5,37,-132.1100,-133.0375
5,38,-132.1100,-133.3174
5,39,-132.1100,-133.3310
5,40,-132.1100,-133.2840
5,41,-132.1100,-133.3233
5,42,-132.1100,-133.2707
5,43,-132.1100,-133.3748
5,44,-132.1100,-133.3339
5,45,-132.1100,-132.8086
5,46,-132.1100,-133.2419
5,47,-132.1100,-133.1132
5,48,-132.1100,-133.2367
5,49,-132.1100,-133.5410
5,50,-132.1100,-133.5334
5,51,-132.1100,-133.1881
5,52,-132.1100,-133.4942
5,53,-132.1000,-133.5131
5,54,-132.1000,-133.3852
5,55,-132.1000,-133.5094
5,56,-132.1000,-132.9451
5,57,-132.1000,-133.4276
5,58,-132.1000,-132.8410
5,59,-132.1000,-133.3707
5,60,-132.1000,-133.4541
5,61,-132.1000,-133.2041
5,62,-132.1000,-133.2185
5,63,-132.0968,-133.0147
5,64,-132.0968,-133.4159
5,65,-132.0968,-133.1275
5,66,-132.0968,-133.1870
5,67,-132.0968,-133.4437
5,68,-132.0764,-133.0974
5,69,-132.0764,-133.2575
5,70,-132.0236,-133.3099
5,71,-132.0236,-133.2415
5,72,-132.0236,-132.8420
5,73,-132.0236,-133.2590
5,74,-132.0236,-133.1806
5,75,-132.0236,-132.9047
5,76,-132.0236,-133.1874
5,77,-132.0236,-132.9701
5,78,-132.0236,-133.1201
5,79,-132.0236,-133.2057
5,80,-132.0236,-133.5178
5,81,-132.0236,-133.1101
5,82,-132.0236,-133.5857
5,83,-132.0236,-133.0114
5,84,-132.0236,-132.9158
5,85,-131.9548,-133.1071
5,86,-131.9548,-133.3693
5,87,-131.9548,-133.2002
5,88,-131.9259,-132.9237
5,89,-131.9259,-132.9929
5,90,-131.9259,-133.2081
5,91,-131.9259,-133.0543
5,92,-131.9259,-132.8593
5,93,-131.9242,-132.8294
5,94,-131.9242,-132.9126
5,95,-131.9242,-133.1913
5,96,-131.9242,-133.3079
5,97,-131.9242,-132.9400
5,98,-131.9242,-132.7488
5,99,-131.9242,-132.6034
5,100,-131.9242,-133.3256
5,101,-131.9242,-133.0616
5,102,-131.9242,-132.9912
5,103,-131.9242,-132.9898
5,104,-131.9242,-132.9978
5,105,-131.9242,-132.6690
5,106,-131.9242,-133.0785
5,107,-131.9242,-133.1850
5,108,-131.9242,-133.2069
5,109,-131.9242,-133.0237
5,110,-131.9242,-132.9949
5,111,-131.9242,-132.9881
5,112,-131.9242,-133.3178
5,113,-131.9242,-133.1107
5,114,-131.9242,-133.0596
5,115,-131.9242,-132.6453
5,116,-131.9242,-133.3961
5,117,-131.9242,-132.9519
5,118,-131.9242,-133.3384
5,119,-131.9242,-133.4911
5,120,-131.9242,-133.0739
5,121,-131.9242,-132.8547
5,122,-131.9242,-132.8014
5,123,-131.9242,-132.6814
5,124,-131.9242,-132.9139
5,125,-131.9232,-132.7431
5,126,-131.9232,-132.8864
5,127,-131.9232,-133.0956
5,128,-131.9232,-132.8086
5,129,-131.9175,-132.7294
5,130,-131.9175,-132.8197
5,131,-131.9175,-133.1160
5,132,-131.9175,-133.0438
5,133,-131.9175,-133.0683
5,134,-131.9175,-133.0839
5,135,-131.9175,-133.3226
5,136,-131.9175,-133.0340
5,137,-131.9175,-132.7566
5,138,-131.9175,-133.0708
5,139,-131.9175,-133.0660
5,140,-131.9175,-133.0097
5,141,-131.9175,-132.9730
5,142,-131.9175,-133.5185
5,143,-131.9175,-132.9899
5,144,-131.9175,-133.1169
5,145,-131.9175,-133.0536
5,146,-131.9175,-133.1930
5,147,-131.9175,-133.0034
5,148,-131.9175,-133.1702
5,149,-131.9175,-133.1244
5,150,-131.9175,-133.1901
5,151,-131.9175,-132.6805
5,152,-131.9175,-132.8648
5,153,-131.9175,-133.0792
5,154,-131.9110,-132.9617
5,155,-131.9110,-133.1997
5,156,-131.9110,-132.8545
5,157,-131.9110,-133.0696
5,158,-131.9110,-132.7408
5,159,-131.9110,-133.3412
5,160,-131.9110,-133.3016
5,161,-131.9110,-133.0367
5,162,-131.9110,-133.1869
5,163,-131.9110,-132.9606
5,164,-131.9110,-132.7522
5,165,-131.9110,-132.9463
5,166,-131.9110,-133.1054
5,167,-131.9110,-133.1983
5,168,-131.9110,-133.3206
5,169,-131.9110,-133.0408
5,170,-131.9110,-132.9926
5,171,-131.9110,-132.8405
5,172,-131.9110,-133.3196
5,173,-131.9110,-132.8646
5,174,-131.9110,-133.3121
5,175,-131.9110,-132.9565
5,176,-131.9110,-132.9234
5,177,-131.9110,-133.1791
5,178,-131.9110,-132.8348
5,179,-131.9110,-132.9804
5,180,-131.9110,-133.1873
5,181,-131.9110,-132.8207
5,182,-131.9110,-132.9838
5,183,-131.9110,-133.3399
5,184,-131.9110,-133.0825
5,185,-131.9110,-133.4921
5,186,-131.9110,-133.0618
5,187,-131.9110,-132.9021
5,188,-131.9110,-132.8934
5,189,-131.9110,-133.5674
5,190,-131.9110,-133.0988
5,191,-131.9110,-132.8618
5,192,-131.9110,-133.1902
5,193,-131.9110,-133.0314
5,194,-131.9110,-133.0295
5,195,-131.9110,-132.8195
5,196,-131.9110,-133.1367
5,197,-131.9110,-132.5462
5,198,-131.9110,-132.9538
5,199,-131.9110,-133.1827
5,200,-131.9110,-133.0205
5,201,-131.9110,-133.2476
5,202,-131.9110,-132.9608
5,203,-131.9110,-133.2894
5,204,-131.9110,-133.0943
5,205,-131.9110,-132.9172
5,206,-131.8798,-132.7765
5,207,-131.8798,-132.8000
5,208,-131.8798,-132.8588
5,209,-131.8798,-132.7123
5,210,-131.8798,-133.6079
5,211,-131.8798,-133.0239
5,212,-131.8798,-133.1354
5,213,-131.8798,-133.1663
5,214,-131.8798,-133.0467
5,215,-131.8798,-133.1376
5,216,-131.8798,-133.0644
5,217,-131.8798,-133.1135
5,218,-131.8798,-133.3045
5,219,-131.8798,-133.3226
6,0,-133.2577,-140.0058
6,1,-132.5991,-134.7127
6,2,-132.4180,-133.7922
6,3,-132.4180,-133.7304
6,4,-132.3729,-133.3402
6,5,-132.3729,-133.5462
6,6,-132.3724,-133.0872
6,7,-132.3700,-133.6491
6,8,-132.3414,-133.9111
6,9,-132.3414,-133.6016
6,10,-132.3414,-133.7759
6,11,-132.3243,-133.2787
6,12,-132.3243,-133.7139
6,13,-132.2781,-133.1526
6,14,-132.2781,-133.5187
6,15,-132.2781,-133.3405
6,16,-132.2294,-133.1748
6,17,-132.2294,-133.5981
6,18,-132.1488,-132.9565
6,19,-132.1488,-133.5104
6,20,-132.1488,-133.1457
6,21,-132.1331,-132.9488
6,22,-132.1331,-133.3747
6,23,-132.1277,-133.0126
6,24,-132.1277,-133.2105
6,25,-132.1277,-133.1358
6,26,-132.1277,-133.1545
6,27,-132.1277,-133.3443
6,28,-132.1277,-133.3727
6,29,-132.1246,-133.1634
6,30,-132.1246,-132.9753
6,31,-132.0471,-132.8723
6,32,-132.0471,-133.1294
6,33,-132.0471,-133.0899
6,34,-132.0471,-132.8309
6,35,-132.0471,-133.4168
6,36,-132.0471,-133.1879
6,37,-132.0148,-133.0901
6,38,-132.0148,-133.3568
6,39,-132.0148,-133.2371
6,40,-132.0148,-133.0197
6,41,-132.0148,-133.4035
6,42,-132.0148,-133.0905
6,43,-132.0148,-133.0211
6,44,-132.0148,-132.7082
6,45,-132.0148,-133.2682
6,46,-132.0148,-133.4199
6,47,-132.0148,-133.2710
6,48,-132.0148,-133.3500
6,49,-132.0148,-133.2849
6,50,-132.0148,-133.3487
6,51,-132.0148,-133.0911
6,52,-132.0148,-132.9818
6,53,-132.0148,-133.1521
6,54,-132.0077,-132.9557
6,55,-132.0077,-133.0419
6,56,-132.0077,-132.9664
6,57,-132.0077,-132.9454
6,58,-132.0077,-133.1064
6,59,-132.0077,-133.3347
6,60,-132.0077,-133.3443
6,61,-132.0077,-132.9257
6,62,-132.0077,-133.3870
6,63,-132.0077,-133.2266
6,64,-132.0077,-132.7160
6,65,-132.0077,-132.7516
6,66,-131.9836,-132.9421
6,67,-131.9836,-132.9038
6,68,-131.9836,-132.8964
6,69,-131.9836,-132.9888
6,70,-131.9836,-133.0091
6,71,-131.9836,-133.2813
6,72,-131.9836,-133.1035
6,73,-131.9836,-132.7242
6,74,-131.9836,-132.9371
6,75,-131.9836,-132.9684
6,76,-131.9836,-133.1513
6,77,-131.9836,-132.8475
6,78,-131.9836,-132.8030
6,79,-131.9836,-132.8576
6,80,-131.9836,-133.0691
6,81,-131.9836,-133.1717
6,82,-131.9836,-132.9717
6,83,-131.9836,-132.7215
6,84,-131.9836,-133.0699
6,85,-131.9836,-133.3317
6,86,-131.9836,-133.5728
6,87,-131.9836,-133.1356
6,88,-131.9836,-132.9683
6,89,-131.9836,-132.9248
6,90,-131.9836,-133.0416
6,91,-131.9836,-132.7565
6,92,-131.9836,-133.3083
6,93,-131.9836,-133.0075
6,94,-131.9836,-132.9200
6,95,-131.9836,-133.1225
6,96,-131.9836,-132.9151
6,97,-131.9836,-133.0658
6,98,-131.9836,-133.2026
6,99,-131.9836,-133.0899
6,100,-131.9836,-133.1363
6,101,-131.9836,-132.8403
6,102,-131.9836,-132.9390
6,103,-131.9836,-132.7175
6,104,-131.9836,-133.0020
6,105,-131.9836,-133.2159
6,106,-131.9836,-133.2510
6,107,-131.9775,-133.0979
6,108,-131.9745,-132.9935
6,109,-131.9745,-132.6192
6,110,-131.9745,-133.0819
6,111,-131.9745,-133.1273
6,112,-131.9745,-132.9403
6,113,-131.9745,-133.0038
6,114,-131.9745,-133.1516
6,115,-131.9745,-132.9607
6,116,-131.9730,-132.8496
6,117,-131.9730,-132.9629
6,118,-131.9730,-133.1978
6,119,-131.9730,-133.1991
6,120,-131.9730,-133.2776
6,121,-131.9730,-133.1290
6,122,-131.9730,-133.1207
6,123,-131.9730,-132.7999
6,124,-131.9504,-133.4196
6,125,-131.9504,-132.7542
6,126,-131.9504,-132.8037
6,127,-131.9504,-133.3220
6,128,-131.9504,-132.9019
6,129,-131.9504,-133.0640
6,130,-131.9504,-133.2385
6,131,-131.9504,-132.8446
6,132,-131.9504,-132.7079
6,133,-131.9504,-133.3362
6,134,-131.9504,-133.1303
6,135,-131.9504,-132.9088
6,136,-131.9504,-132.9716
6,137,-131.9504,-132.8984
6,138,-131.9504,-132.9030
6,139,-131.9504,-133.0532
6,140,-131.9504,-132.9524
6,141,-131.9504,-133.0378
6,142,-131.9504,-132.9915
6,143,-131.9504,-133.3643
6,144,-131.9504,-133.0082
6,145,-131.9504,-133.2726
6,146,-131.9504,-133.1169
6,147,-131.9504,-133.1423
6,148,-131.9504,-133.2578
6,149,-131.9504,-132.7144
6,150,-131.9504,-133.0236
6,151,-131.9504,-132.9190
6,152,-131.9504,-133.1634
6,153,-131.9504,-132.8448
6,154,-131.9504,-133.1825
6,155,-131.9504,-132.9041
6,156,-131.9504,-132.7348
6,157,-131.9504,-132.8548
6,158,-131.9504,-132.7546
6,159,-131.9504,-132.9848
6,160,-131.9432,-132.7066
6,161,-131.9432,-133.0930
6,162,-131.9432,-133.1340
6,163,-131.9432,-132.9148
6,164,-131.9432,-133.1562
6,165,-131.9432,-132.9724
6,166,-131.9432,-132.9302
6,167,-131.9432,-132.6765
6,168,-131.9432,-132.8547
6,169,-131.9432,-133.1220
6,170,-131.9432,-133.3491
6,171,-131.9432,-132.9575
6,172,-131.9432,-133.3665
6,173,-131.9432,-133.1462
6,174,-131.9432,-132.9436
6,175,-131.9432,-132.9038
6,176,-131.9432,-132.9379
6,177,-131.9432,-133.1024
6,178,-131.9432,-132.8976
6,179,-131.9432,-133.2425
6,180,-131.9432,-132.9755
6,181,-131.9432,-132.7392
6,182,-131.9432,-132.6941
6,183,-131.9432,-133.2279
6,184,-131.9432,-132.6834
6,185,-131.9432,-133.3433
6,186,-131.9432,-133.0888
6,187,-131.9432,-133.2929
6,188,-131.9432,-132.9154
6,189,-131.9432,-133.1768
6,190,-131.9396,-132.8965
6,191,-131.9396,-132.9039
6,192,-131.9396,-133.0857
6,193,-131.9396,-133.1375
6,194,-131.9396,-132.3971
6,195,-131.9396,-133.1548
6,196,-131.9396,-132.8797
6,197,-131.9396,-133.1625
6,198,-131.9396,-133.3875
6,199,-131.9396,-132.7922
6,200,-131.9396,-133.2181
6,201,-131.9396,-132.6146
6,202,-131.9396,-133.0496
6,203,-131.9396,-133.1604
6,204,-131.9396,-133.2389
6,205,-131.9396,-133.3677
6,206,-131.9396,-133.1847
6,207,-131.9396,-133.2910
6,208,-131.9396,-133.0938
6,209,-131.9396,-132.6203
6,210,-131.9396,-133.0133
6,211,-131.9396,-132.7411
6,212,-131.9396,-133.0617
6,213,-131.9396,-133.2114
6,214,-131.9396,-132.8849
6,215,-131.9396,-132.9208
6,216,-131.9396,-132.8452
6,217,-131.9396,-133.0139
6,218,-131.9396,-133.1682
6,219,-131.9396,-133.2134
7,0,-133.4316,-141.2947
7,1,-132.9319,-134.8617
7,2,-132.6505,-134.1195
7,3,-132.4428,-134.0026
7,4,-132.4428,-133.8074
7,5,-132.4428,-133.8610
7,6,-132.4428,-133.6403
7,7,-132.4428,-133.5768
7,8,-132.2728,-133.4003
7,9,-132.2728,-133.5619
7,10,-132.2728,-133.5463
7,11,-132.2017,-133.4279
7,12,-132.1803,-133.8027
7,13,-132.1803,-133.4969
7,14,-132.0195,-133.7198
7,15,-132.0195,-133.3555
7,16,-132.0195,-132.9579
7,17,-132.0195,-133.2364
7,18,-132.0195,-133.2328
7,19,-132.0195,-133.3090
7,20,-132.0195,-133.1473
7,21,-132.0195,-133.5909
7,22,-132.0195,-132.8194
7,23,-132.0195,-132.9009
7,24,-132.0195,-132.9003
7,25,-132.0195,-132.8358
7,26,-132.0195,-132.9760
7,27,-132.0195,-133.0310
7,28,-132.0195,-132.9057
7,29,-132.0195,-132.8620
7,30,-132.0195,-132.6903
7,31,-132.0195,-132.6874
7,32,-132.0195,-133.1903
7,33,-132.0195,-132.7363
7,34,-132.0195,-132.8444
7,35,-132.0195,-133.1194
7,36,-132.0195,-133.1630
7,37,-132.0195,-132.6863
7,38,-132.0195,-133.2038
7,39,-132.0195,-133.3397
7,40,-132.0195,-133.4273
7,41,-132.0195,-132.7893
7,42,-132.0195,-133.3774
7,43,-132.0195,-133.5091
7,44,-132.0195,-133.3713
7,45,-132.0190,-133.2273
7,46,-132.0190,-132.7705
7,47,-132.0103,-133.0429
7,48,-132.0103,-133.0567
7,49,-132.0103,-133.1549
7,50,-132.0103,-132.9659
7,51,-132.0103,-133.1661
7,52,-132.0103,-133.4471
7,53,-132.0103,-132.9295
7,54,-132.0103,-132.7015
7,55,-132.0103,-133.1886
7,56,-132.0103,-132.8980
7,57,-132.0103,-132.7905
7,58,-132.0103,-132.9720
7,59,-132.0103,-133.2213
7,60,-132.0103,-132.8982
7,61,-132.0103,-133.0665
7,62,-132.0103,-132.8983
7,63,-132.0103,-133.1761
7,64,-132.0103,-133.0204
7,65,-132.0103,-133.3698
7,66,-132.0103,-132.6631
7,67,-132.0103,-132.3857
7,68,-132.0103,-133.0701
7,69,-132.0103,-133.0450
7,70,-132.0103,-133.2659
7,71,-132.0103,-132.6026
7,72,-132.0103,-133.0913
7,73,-132.0103,-133.0301
7,74,-132.0103,-133.1670
7,75,-132.0103,-133.3504
7,76,-132.0103,-133.4624
7,77,-131.9909,-132.9186
7,78,-131.9909,-133.0093
7,79,-131.9909,-133.0659
7,80,-131.9909,-133.3842
7,81,-131.9909,-133.3967
7,82,-131.9909,-133.4676
7,83,-131.9909,-133.3149
7,84,-131.9909,-133.3040
7,85,-131.9909,-133.4517
7,86,-131.9909,-133.3200
7,87,-131.9909,-133.1436
7,88,-131.9909,-133.3897
7,89,-131.9909,-133.2372
7,90,-131.9909,-133.3155
7,91,-131.9909,-132.7051
7,92,-131.9909,-132.7058
7,93,-131.9909,-133.3711
7,94,-131.9909,-133.1658
7,95,-131.9909,-133.0460
7,96,-131.9909,-132.7658
7,97,-131.9909,-133.1219
7,98,-131.9909,-133.1950
7,99,-131.9909,-132.9964
7,100,-131.9909,-133.3402
7,101,-131.9909,-133.2673
7,102,-131.9909,-133.1069
7,103,-131.9909,-133.1440
7,104,-131.9909,-133.1815
7,105,-131.9909,-132.9763
7,106,-131.9909,-133.4080
7,107,-131.9909,-132.9649
7,108,-131.9909,-132.7648
7,109,-131.9909,-133.0809
7,110,-131.9909,-132.6953
7,111,-131.9909,-132.8087
7,112,-131.9909,-132.8952
7,113,-131.9909,-133.0295
7,114,-131.9909,-133.1116
7,115,-131.9656,-133.5505
7,116,-131.9656,-132.8504
7,117,-131.9656,-132.9758
7,118,-131.9656,-133.0386
7,119,-131.9656,-133.1029
7,120,-131.9656,-133.0231
7,121,-131.9656,-133.1458
7,122,-131.9656,-132.7863
7,123,-131.9656,-132.8854
7,124,-131.9656,-132.7279
7,125,-131.9656,-133.2114
7,126,-131.9656,-133.2569
7,127,-131.9656,-132.7970
7,128,-131.9656,-132.8000
7,129,-131.9656,-132.7267
7,130,-131.9656,-133.1192
7,131,-131.9656,-133.3106
7,132,-131.9656,-132.8618
7,133,-131.9656,-132.9676
7,134,-131.9656,-133.1572
7,135,-131.9656,-133.0043
7,136,-131.9656,-133.0236
7,137,-131.9656,-132.8869
7,138,-131.9656,-133.0233
7,139,-131.9656,-133.1687
7,140,-131.9656,-132.9660
7,141,-131.9656,-132.3096
7,142,-131.9656,-132.5536
7,143,-131.9656,-133.3239
7,144,-131.9656,-133.1299
7,145,-131.9656,-133.3376
7,146,-131.9656,-132.9089
7,147,-131.9656,-133.0223
7,148,-131.9656,-132.9836
7,149,-131.9656,-132.7679
7,150,-131.9656,-133.3611
7,151,-131.9656,-133.2667
7,152,-131.9656,-133.0310
7,153,-131.9656,-132.7806
7,154,-131.9656,-132.9584
7,155,-131.9656,-133.1442
7,156,-131.9656,-133.2038
7,157,-131.9656,-132.9864
7,158,-131.9656,-132.9126
7,159,-131.9656,-133.0996
7,160,-131.9656,-133.2690
7,161,-131.9656,-133.0284
7,162,-131.9656,-133.0142
7,163,-131.9656,-132.9342
7,164,-131.9656,-132.8098
7,165,-131.9656,-133.0492
7,166,-131.9656,-132.8294
7,167,-131.9656,-133.2862
7,168,-131.9656,-132.7991
7,169,-131.9656,-133.0475
7,170,-131.9656,-132.8917
7,171,-131.9656,-133.3417
7,172,-131.9656,-133.1746
7,173,-131.9656,-133.2317
7,174,-131.9656,-133.0282
7,175,-131.9656,-132.8578
7,176,-131.9656,-133.0112
7,177,-131.9656,-133.2221
7,178,-131.9656,-133.0749
7,179,-131.9656,-133.1069
7,180,-131.9656,-133.1337
7,181,-131.9656,-132.8337
7,182,-131.9656,-132.9593
7,183,-131.9656,-132.7779
7,184,-131.9656,-133.1413
7,185,-131.9656,-133.2030
7,186,-131.9656,-133.1633
7,187,-131.9656,-133.0750
7,188,-131.9656,-133.0388
7,189,-131.9656,-132.8981
7,190,-131.9656,-133.3932
7,191,-131.9656,-133.0448
7,192,-131.9656,-132.9969
7,193,-131.9656,-133.1500
7,194,-131.9656,-132.6772
7,195,-131.9656,-132.9661
7,196,-131.9644,-132.9805
7,197,-131.9644,-132.7989
7,198,-131.9644,-132.8670
7,199,-131.9644,-133.0861
7,200,-131.9644,-132.9816
